#############################################################
##################### Intel CPU Network #####################
#############################################################

# PyTorch

Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 56, 56, 64, 64, 1, 1, 0)	pytorch	mkldnn	{'costs': [0.010848]}	1593277551.643206
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 14, 14, 256, 256, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.041901]}	1593277553.842935
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 7, 7, 512, 512, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.03733]}	1593277555.066008
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 224, 224, 3, 64, 7, 2, 3)	pytorch	mkldnn	{'costs': [1.390617]}	1593277564.773887
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 56, 56, 64, 64, 1, 1, 0)	pytorch	mkldnn	{'costs': [0.199868]}	1593277566.615860
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 14, 14, 256, 256, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.546685]}	1593277569.457678
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(16, 16, 7, 7, 512, 512, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.543365]}	1593277572.216260
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 224, 224, 3, 64, 7, 2, 3)	pytorch	mkldnn	{'costs': [0.001654]}	1593277682.070559
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 56, 56, 64, 128, 3, 2, 1)	pytorch	mkldnn	{'costs': [0.000413]}	1593277684.107528
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 28, 28, 128, 256, 1, 2, 0)	pytorch	mkldnn	{'costs': [0.000369]}	1593277686.028284
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 7, 7, 512, 512, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.000762]}	1593277688.028476
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 224, 224, 3, 64, 7, 2, 3)	pytorch	mkldnn	{'costs': [0.045322]}	1593277689.335111
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 56, 56, 64, 128, 3, 2, 1)	pytorch	mkldnn	{'costs': [0.003036]}	1593277691.358478
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 28, 28, 128, 256, 1, 2, 0)	pytorch	mkldnn	{'costs': [0.000521]}	1593277693.314391
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 7, 7, 512, 512, 3, 1, 1)	pytorch	mkldnn	{'costs': [0.003982]}	1593277695.353614

# Tensorflow
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 128, 128, 128)	tensorflow	mkldnn	{'costs': [0.000694]}	1593277503.991113
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 32, 512)	tensorflow	mkldnn	{'costs': [0.000689]}	1593277507.864160
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 512, 512)	tensorflow	mkldnn	{'costs': [0.000693]}	1593277510.847527
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 1024, 1024, 1024)	tensorflow	mkldnn	{'costs': [0.000691]}	1593277513.885711
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 128, 128, 128)	tensorflow	mkldnn	{'costs': [0.000709]}	1593277515.818964
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 512, 32, 512)	tensorflow	mkldnn	{'costs': [0.000718]}	1593277517.823513
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 512, 512, 512)	tensorflow	mkldnn	{'costs': [0.000727]}	1593277519.939473
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(16, 1024, 1024, 1024)	tensorflow	mkldnn	{'costs': [0.000705]}	1593277521.591911
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 256, 64, 128, 3, 2, 1)	tensorflow	mkldnn	{'costs': [0.003866]}	1593277523.487607
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 128, 128, 256, 1, 2, 0)	tensorflow	mkldnn	{'costs': [0.003844]}	1593277525.364247
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 64, 256, 256, 5, 1, 2)	tensorflow	mkldnn	{'costs': [0.003914]}	1593277528.355668
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 32, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.003800]}	1593277530.282269
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(16, 256, 64, 128, 3, 2, 1)	tensorflow	mkldnn	{'costs': [0.004015]}	1593277532.265619
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(16, 128, 128, 256, 1, 2, 0)	tensorflow	mkldnn	{'costs': [0.003813]}	1593277534.271847
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(16, 64, 256, 256, 5, 1, 2)	tensorflow	mkldnn	{'costs': [0.003879]}	1593277535.291522
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(16, 32, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.003880]}	1593277536.350044
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 224, 224, 3, 64, 7, 2, 3)	tensorflow	mkldnn	{'costs': [0.000833]}	1593277537.357887
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 56, 56, 64, 64, 1, 1, 0)	tensorflow	mkldnn	{'costs': [0.000828]}	1593277538.411165
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 14, 14, 256, 256, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.000826]}	1593277540.392284
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 7, 7, 512, 512, 3, 1, 1)	tensorflow	mkldnn	{'costs': [0.000825]}	1593277542.401368
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(16, 224, 224, 3, 64, 7, 2, 3)	tensorflow	mkldnn	{'costs': [0.000827]}	1593277543.536271
